CarId;Ratio;MatchedId;MatchedBrand;MatchedModel;MatchedGeneration;MatchedVersion
66654;0.8047337278;5609;Iveco;Daily;VI(2014-teraz);
66654;0.6769230769;5610;Iveco;Daily;V(2011-2014);
68371;0.8311444653;4727;Volkswagen;Caddy;IV(2015-2020);Kombi(2015-2020)
68371;0.8311444653;4729;Volkswagen;Caddy;IV(2015-2020);Caddy(2015-2020)
82672;0.8311444653;4727;Volkswagen;Caddy;IV(2015-2020);Kombi(2015-2020)
82672;0.8311444653;4729;Volkswagen;Caddy;IV(2015-2020);Caddy(2015-2020)
82673;0.8311444653;4727;Volkswagen;Caddy;IV(2015-2020);Kombi(2015-2020)
82673;0.8311444653;4729;Volkswagen;Caddy;IV(2015-2020);Caddy(2015-2020)
102205;0.5641025641;2813;Mercedes;Vaneo;;
102205;0.5128205128;2471;Mercedes;EQV;;A2(2020-teraz)
105682;0.5641025641;2813;Mercedes;Vaneo;;
105682;0.5128205128;2471;Mercedes;EQV;;A2(2020-teraz)
111883;0.7041420118;2729;Mercedes;Vito;W639(2003-2014);Furgon(2003-2010)
111883;0.6881496881;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
114761;0.7032967033;4741;Volkswagen;Caddy;I(1983-1993);
114761;0.6837606838;4740;Volkswagen;Caddy;II(1995-2003);
<NULL>;0.3076923077;3853;Renault;Austral;;
<NULL>;0.2977667494;5608;Intrall;Lublin 3;;
90466;0.5835543767;3393;Opel;Vivaro;A(2001-2014);Tour(2001-2014)
90466;0.5288461538;3390;Opel;Vivaro;A(2001-2014);CombiL1(2001-2014)
89777;0.6832579186;3461;Opel;Meriva;II(2010-2017);Mikrovan(2010-2013)
89777;0.6296296296;3314;Opel;Corsa;E(2014-2019);Van(2015-2019)
110237;0.6153846154;5045;Volvo;460;;
110237;0.6153846154;5076;Volvo;V50;;
76569;0.4429708223;853;Dacia;Logan;I(2004-2012);MCV(2004-2012)
76569;0.4331983806;2158;Land Rover;Defender;II(1990-2007);110(1990-2007)
74977;0.7041420118;2729;Mercedes;Vito;W639(2003-2014);Furgon(2003-2010)
74977;0.6881496881;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
75949;0.5230769231;5609;Iveco;Daily;VI(2014-teraz);
75949;0.5156695157;3512;Peugeot;208;I(2012-2019);GTi(2013-2015)
83088;0.7041420118;2729;Mercedes;Vito;W639(2003-2014);Furgon(2003-2010)
83088;0.6881496881;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
110269;0.7165991903;2429;Mercedes;Citan;II(2021-teraz);Furgon(2021-teraz)
110269;0.6761133603;2430;Mercedes;Citan;II(2021-teraz);Tourer(2021-teraz)
43105;0.7975708502;723;Citroen;Jumper;II(2004-2015);Furgon(2004-2015)
43105;0.7713097713;735;Citroen;Jumpy;II(2007-2016);Furgon(2007-2016)
76190;0.5734265734;5724;Man;TGE;;Furgon(2020-teraz)
76190;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
86831;0.7802197802;3600;Peugeot;Partner;III(2019-teraz);Osobowe(2019-teraz)
86831;0.7552447552;3597;Peugeot;Partner;III(2019-teraz);e-Osobowe(2021-teraz)
82788;0.6993006993;3609;Peugeot;Partner;I(1996-2011);
82788;0.5917159763;3608;Peugeot;Partner;II(2008-2019);Tepee(2008-2012)
50788;0.8065268065;719;Citroen;Jumper;III(2014-teraz);
50788;0.7713097713;735;Citroen;Jumpy;II(2007-2016);Furgon(2007-2016)
110676;0.4314381271;634;BMW;X5;F15(2013-2018);SUV(2013-2018)
110676;0.4314381271;637;BMW;X5;E70(2006-2013);SUV(2006-2010)
77538;0.3496503497;5457;Daihatsu;850;;
77538;0.3076923077;2337;Mazda;CX-8;;
77537;0.4395604396;874;Dacia;1410;;
77537;0.4314381271;637;BMW;X5;E70(2006-2013);SUV(2006-2010)
33742;0.8143236074;3393;Opel;Vivaro;A(2001-2014);Tour(2001-2014)
33742;0.7596153846;3390;Opel;Vivaro;A(2001-2014);CombiL1(2001-2014)
81858;0.706959707;4894;Volkswagen;Polo;IV(1999-2009);Sedan(1999-2009)
81858;0.6853146853;4869;Volkswagen;Passat;B6(2005-2010);Sedan(2005-2010)
98617;0.7521367521;3296;Opel;Combo;E(2018-teraz);e-LifeXL(2021-teraz)
98617;0.7435897436;3299;Opel;Combo;E(2018-teraz);Cargo(2018-teraz)
96025;0.5982905983;4987;Volvo;C40;;
96025;0.5982905983;5044;Volvo;440;;
110924;0.4195804196;5724;Man;TGE;;Furgon(2020-teraz)
110924;0.4013377926;5723;Man;TGE;;eFurgon(2021-teraz)
114560;0.6881496881;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
114560;0.6881496881;2456;Mercedes;CLA;C117(2013-2018);Coupe(2013-2016)
53223;0.650887574;4146;Skoda;Fabia;IV(2021-teraz);
53223;0.5641025641;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
82149;0.8143236074;3393;Opel;Vivaro;A(2001-2014);Tour(2001-2014)
82149;0.7596153846;3390;Opel;Vivaro;A(2001-2014);CombiL1(2001-2014)
91156;0.7948717949;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
91156;0.7948717949;4156;Skoda;Fabia;I(1999-2008);Kombi(2000-2008)
76706;0.6435272045;2699;Mercedes;SL;R230(2001-2008);Cabrio(2001-2008)
76706;0.641025641;2740;Mercedes;CLK;W209(2002-2010);CoupeC209(2002-2010)
96501;0.7948717949;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
96501;0.7948717949;4156;Skoda;Fabia;I(1999-2008);Kombi(2000-2008)
114606;0.6293706294;4786;Volkswagen;Crafter;I(2006-teraz);Kombi(2006-teraz)
114606;0.5769230769;4773;Volkswagen;Crafter;I(2006-teraz);e-Crafter(2018-teraz)
113550;0.6060037523;2878;Mini;Mini;R56(2006-2013);Hatchback(2006-2010)
113550;0.5885509839;3880;Renault;Clio;II(1998-2010);Hatchback(1998-2010)
82384;0.4871794872;5882;Saab;9-5;I(1998-2006);Sedan(1998-2006)
82384;0.4871794872;5883;Saab;9-5;I(1998-2006);Kombi(1998-2006)
90278;0.4769230769;2335;Mazda;CX-5;I(2011-2017);SUV(2011-2015)
90278;0.4358974359;2346;Mazda;MX-5;III(2005-2015);Cabrio(2005-2009)
113924;0.4802494802;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
113924;0.4674556213;4928;Volkswagen;Touareg;II(2010-2017);SUV(2010-2014)
89035;0.4871794872;5882;Saab;9-5;I(1998-2006);Sedan(1998-2006)
89035;0.4871794872;5883;Saab;9-5;I(1998-2006);Kombi(1998-2006)
107566;0.8168498168;4739;Volkswagen;Caddy;III(2004-2015);Kombi(2004-2011)
107566;0.8032200358;4738;Volkswagen;Caddy;III(2004-2015);Furgon(2004-2011)
78160;0.6923076923;2476;Mercedes;GLA;II(2020-teraz);Off-roader(2020-teraz)
78160;0.6666666667;2471;Mercedes;EQV;;A2(2020-teraz)
78153;0.5192307692;4193;Skoda;Octavia;I(1996-2010);Kombi(1998-2010)
78153;0.5104895105;4190;Skoda;Octavia;II(2004-2013);Scout(2006-2011)
53451;0.7737556561;4582;Toyota;Yaris;III(2011-2020);VAN3d(2017-2020)
53451;0.7737556561;4583;Toyota;Yaris;III(2011-2020);VAN5d(2017-2020)
59087;0.7975708502;723;Citroen;Jumper;II(2004-2015);Furgon(2004-2015)
59087;0.7713097713;735;Citroen;Jumpy;II(2007-2016);Furgon(2007-2016)
69899;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
69899;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
70619;0.5156695157;631;BMW;X5;G05(2018-teraz);SUV(2018-teraz)
70619;0.5156695157;641;BMW;X6;G06(2019-teraz);SUV(2019-teraz)
75484;0.7802197802;3600;Peugeot;Partner;III(2019-teraz);Osobowe(2019-teraz)
75484;0.7435897436;3599;Peugeot;Partner;III(2019-teraz);LongFurgon(2019-teraz)
35722;0.7032967033;988;Fiat;Panda;III(2012-teraz);VAN(2013-2016)
35722;0.7032967033;991;Fiat;Panda;III(2012-teraz);4x4(2012-2016)
54049;0.7142857143;4610;Toyota;Avensis;III(2009-2018);Wagon(2009-2011)
54049;0.6551724138;4557;Toyota;RAV4;IV(2013-2018);MPV(2013-2016)
54055;0.7142857143;4610;Toyota;Avensis;III(2009-2018);Wagon(2009-2011)
54055;0.6551724138;4557;Toyota;RAV4;IV(2013-2018);MPV(2013-2016)
32449;0.7041420118;2729;Mercedes;Vito;W639(2003-2014);Furgon(2003-2010)
32449;0.6761133603;2728;Mercedes;Vito;W639(2003-2014);Kombi(2003-2010)
108510;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
108510;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
71920;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
71920;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
71916;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
71916;0.4871794872;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
71918;0.4314381271;839;Dacia;Duster;I(2010-2017);SUV(2010-2013)
71918;0.4314381271;848;Dacia;Logan;II(2012-2020);MCV(2013-2016)
109119;0.4871794872;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
109119;0.4711538462;4928;Volkswagen;Touareg;II(2010-2017);SUV(2010-2014)
72777;0.7482517483;2708;Mercedes;Sprinter;III(2006-teraz);Kombi(2006-2014)
72777;0.735042735;2705;Mercedes;Sprinter;III(2006-teraz);Furgon(2006-2014)
108464;0.4945054945;5643;Lancia;Thema;II(2011-2014);Sedan(2011-2013)
108464;0.4871794872;2858;Mini;Clubman;R55(2007-2013);Kombi(2007-2010)
108011;0.8044328553;4760;Volkswagen;Caravelle;T5(2003-2015);T5Transporter(2003-2010)
108011;0.7435897436;4786;Volkswagen;Crafter;I(2006-teraz);Kombi(2006-teraz)
115819;0.8168498168;4739;Volkswagen;Caddy;III(2004-2015);Kombi(2004-2011)
115819;0.8032200358;4738;Volkswagen;Caddy;III(2004-2015);Furgon(2004-2011)
68949;0.7307692308;719;Citroen;Jumper;III(2014-teraz);
68949;0.6896551724;736;Citroen;Jumpy;I(1994-2007);
86317;0.4871794872;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
86317;0.4711538462;4928;Volkswagen;Touareg;II(2010-2017);SUV(2010-2014)
86322;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
86322;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
91707;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
91707;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
112865;0.5054945055;5643;Lancia;Thema;II(2011-2014);Sedan(2011-2013)
112865;0.4983277592;2326;Mazda;6;II(2007-2012);Kombi(2007-2010)
114055;0.6881496881;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
114055;0.6881496881;2456;Mercedes;CLA;C117(2013-2018);Coupe(2013-2016)
114278;0.5054945055;5643;Lancia;Thema;II(2011-2014);Sedan(2011-2013)
114278;0.4983277592;2326;Mazda;6;II(2007-2012);Kombi(2007-2010)
114610;0.6881496881;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
114610;0.6881496881;2456;Mercedes;CLA;C117(2013-2018);Coupe(2013-2016)
84685;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
84685;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
109868;0.8307692308;5610;Iveco;Daily;V(2011-2014);
109868;0.8047337278;5611;Iveco;Daily;IV(2006-2011);
84410;0.8311444653;4727;Volkswagen;Caddy;IV(2015-2020);Kombi(2015-2020)
84410;0.8311444653;4729;Volkswagen;Caddy;IV(2015-2020);Caddy(2015-2020)
63226;0.7211538462;4030;Renault;Mascott;;
63226;0.6968325792;3930;Renault;Master;III(2003-2010);
63225;0.6769230769;976;Fiat;Ducato;I(1981-1993);
63225;0.6703296703;1099;Fiat;Punto;II(1999-2010);Van(1999-2010)
70178;0.8044328553;4760;Volkswagen;Caravelle;T5(2003-2015);T5Transporter(2003-2010)
70178;0.7115384615;4869;Volkswagen;Passat;B6(2005-2010);Sedan(2005-2010)
70185;0.8190045249;4193;Skoda;Octavia;I(1996-2010);Kombi(1998-2010)
70185;0.8021978022;4190;Skoda;Octavia;II(2004-2013);Scout(2006-2011)
63224;0.4983277592;850;Dacia;Logan;I(2004-2012);Van(2009-2012)
63224;0.4983277592;853;Dacia;Logan;I(2004-2012);MCV(2004-2012)
70148;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
70148;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
116008;0.6703296703;4539;Toyota;Proace;II(2017-teraz);VersoMedium(2017-teraz)
116008;0.6646942801;4528;Toyota;Prius;IV(2016-2023);Hatchback(2016-2019)
49611;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
49611;0.6769230769;976;Fiat;Ducato;I(1981-1993);
48287;0.8461538462;837;Dacia;Duster;I(2010-2017);Van(2016-2017)
48287;0.8461538462;839;Dacia;Duster;I(2010-2017);SUV(2010-2013)
48289;0.7975708502;3976;Renault;Trafic;II(2001-2014);Kabina(2001-2014)
48289;0.7975708502;3978;Renault;Trafic;II(2001-2014);Furgon(2001-2014)
48290;0.6923076923;837;Dacia;Duster;I(2010-2017);Van(2016-2017)
48290;0.6923076923;839;Dacia;Duster;I(2010-2017);SUV(2010-2013)
48918;0.8461538462;837;Dacia;Duster;I(2010-2017);Van(2016-2017)
48918;0.8461538462;839;Dacia;Duster;I(2010-2017);SUV(2010-2013)
49250;0.8461538462;837;Dacia;Duster;I(2010-2017);Van(2016-2017)
49250;0.8461538462;839;Dacia;Duster;I(2010-2017);SUV(2010-2013)
56170;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
56170;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
56292;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
56292;0.4871794872;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
56297;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
56297;0.4960212202;2856;Mini;Clubman;F54(2015-teraz);Kombi(2015-teraz)
56298;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
56298;0.4960212202;2856;Mini;Clubman;F54(2015-teraz);Kombi(2015-teraz)
56304;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
56304;0.4960212202;2856;Mini;Clubman;F54(2015-teraz);Kombi(2015-teraz)
56305;0.4983277592;4098;Seat;Leon;III(2013-2020);ST(2013-2016)
56305;0.4960212202;2856;Mini;Clubman;F54(2015-teraz);Kombi(2015-teraz)
56613;0.6923076923;837;Dacia;Duster;I(2010-2017);Van(2016-2017)
56613;0.6923076923;839;Dacia;Duster;I(2010-2017);SUV(2010-2013)
108649;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
108649;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
55548;0.6666666667;1001;Fiat;Tipo;II(2015-teraz);Cross(2020-teraz)
55548;0.6666666667;1004;Fiat;Tipo;II(2015-teraz);Sedan(2015-2020)
56509;0.6666666667;1001;Fiat;Tipo;II(2015-teraz);Cross(2020-teraz)
56509;0.6666666667;1004;Fiat;Tipo;II(2015-teraz);Sedan(2015-2020)
108054;0.8047337278;5609;Iveco;Daily;VI(2014-teraz);
108054;0.6769230769;5610;Iveco;Daily;V(2011-2014);
108055;0.8047337278;5609;Iveco;Daily;VI(2014-teraz);
108055;0.6769230769;5610;Iveco;Daily;V(2011-2014);
108056;0.8047337278;5609;Iveco;Daily;VI(2014-teraz);
108056;0.6769230769;5610;Iveco;Daily;V(2011-2014);
97691;0.6703296703;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
97691;0.6615384615;2430;Mercedes;Citan;II(2021-teraz);Tourer(2021-teraz)
97692;0.6810506567;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
97692;0.6703296703;2429;Mercedes;Citan;II(2021-teraz);Furgon(2021-teraz)
107704;0.8461538462;4796;Volkswagen;Golf;VIII(2019-teraz);R(2020-teraz)
107704;0.8168498168;4791;Volkswagen;Golf;VIII(2019-teraz);GTE(2020-teraz)
107703;0.5604395604;2044;Kia;Sportage;V(2021-teraz);SUV(2021-teraz)
107703;0.5551839465;2040;Kia;Soul;III(2020-teraz);
90315;0.8224852071;3608;Peugeot;Partner;II(2008-2019);Tepee(2008-2012)
90315;0.8076923077;3607;Peugeot;Partner;II(2008-2019);Furgon(2008-2012)
112216;0.7008547009;4460;Toyota;Corolla;XI(2013-2018);Sedan(2013-2016)
112216;0.6761133603;4528;Toyota;Prius;IV(2016-2023);Hatchback(2016-2019)
50411;0.7975708502;3976;Renault;Trafic;II(2001-2014);Kabina(2001-2014)
50411;0.7975708502;3978;Renault;Trafic;II(2001-2014);Furgon(2001-2014)
50844;0.7975708502;723;Citroen;Jumper;II(2004-2015);Furgon(2004-2015)
50844;0.7713097713;735;Citroen;Jumpy;II(2007-2016);Furgon(2007-2016)
51075;0.8619329389;689;Citroen;Berlingo;II(2008-2018);Van(2008-2012)
51075;0.8571428571;691;Citroen;Berlingo;I(1996-2011);
90314;0.8224852071;3608;Peugeot;Partner;II(2008-2019);Tepee(2008-2012)
90314;0.8076923077;3607;Peugeot;Partner;II(2008-2019);Furgon(2008-2012)
74875;0.6769230769;5610;Iveco;Daily;V(2011-2014);
74875;0.6769230769;5614;Iveco;Daily;I(1978-1990);
74876;0.4048582996;873;Dacia;1400;;
74876;0.4048582996;874;Dacia;1410;;
113359;0.4358974359;2143;Land Rover;Defender;IV(2019-teraz);90(2019-teraz)
113359;0.4314381271;848;Dacia;Logan;II(2012-2020);MCV(2013-2016)
103659;0.4314381271;837;Dacia;Duster;I(2010-2017);Van(2016-2017)
103659;0.4314381271;839;Dacia;Duster;I(2010-2017);SUV(2010-2013)
88008;0.6769230769;5610;Iveco;Daily;V(2011-2014);
88008;0.6769230769;5614;Iveco;Daily;I(1978-1990);
45883;0.7596153846;965;Fiat;Ducato;IV(2014-teraz);Furgon(2014-teraz)
45883;0.6769230769;976;Fiat;Ducato;I(1981-1993);
87280;0.4358974359;7;Abarth;500;I(2008-2023);Hatchback(2008-2012)
87280;0.4230769231;658;BMW;Z4;E85(2002-2008);Coupe(2006-2008)
86640;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
86640;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
92642;0.8047337278;5609;Iveco;Daily;VI(2014-teraz);
92642;0.6769230769;5610;Iveco;Daily;V(2011-2014);
86504;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
86504;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
86638;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
86638;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
86507;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
86507;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
86503;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
86503;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
92644;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
92644;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
92643;0.5857988166;4539;Toyota;Proace;II(2017-teraz);VersoMedium(2017-teraz)
92643;0.5781637717;2005;Kia;Niro;I(2016-2022);Crossover(2016-2019)
86505;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
86505;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
86633;0.6889632107;2059;Kia;XCeed;;PHEV(2020-2022)
86633;0.5934065934;2060;Kia;XCeed;;Crossover(2019-2022)
34644;0.6769230769;976;Fiat;Ducato;I(1981-1993);
34644;0.6538461538;970;Fiat;Ducato;III(2006-2014);Kabinad�ugi(2007-2014)
34645;0.7975708502;723;Citroen;Jumper;II(2004-2015);Furgon(2004-2015)
34645;0.7713097713;735;Citroen;Jumpy;II(2007-2016);Furgon(2007-2016)
97543;0.4195804196;5724;Man;TGE;;Furgon(2020-teraz)
97543;0.4013377926;5723;Man;TGE;;eFurgon(2021-teraz)
97541;0.4195804196;5724;Man;TGE;;Furgon(2020-teraz)
97541;0.4013377926;5723;Man;TGE;;eFurgon(2021-teraz)
33295;0.5104895105;2330;Mazda;6;I(2002-2008);Kombi(2002-2008)
33295;0.4983277592;2326;Mazda;6;II(2007-2012);Kombi(2007-2010)
91051;0.4871794872;1822;Isuzu;D-Max;I(2009-2011);SingleCab(2009-2011)
91051;0.4871794872;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
115125;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
115125;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
115124;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
115124;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
67023;0.4957264957;5609;Iveco;Daily;VI(2014-teraz);
67023;0.4570135747;5074;Volvo;V40;II(2012-2019);Hatchback(2012-2016)
77049;0.4871794872;1822;Isuzu;D-Max;I(2009-2011);SingleCab(2009-2011)
77049;0.4871794872;4918;Volkswagen;Tiguan;I(2007-2016);SUV(2007-2011)
115227;0.5192307692;486;BMW;Seria 3;E46(1998-2007);Coupe(1999-2007)
115227;0.5192307692;488;BMW;Seria 3;E46(1998-2007);Sedan(1998-2005)
77050;0.7041420118;2729;Mercedes;Vito;W639(2003-2014);Furgon(2003-2010)
77050;0.6761133603;2728;Mercedes;Vito;W639(2003-2014);Kombi(2003-2010)
77051;0.5192307692;3786;Porsche;Boxster;718(2016-teraz);T(2019-teraz)
77051;0.5088757396;5609;Iveco;Daily;VI(2014-teraz);
79326;0.7041420118;2729;Mercedes;Vito;W639(2003-2014);Furgon(2003-2010)
79326;0.6881496881;2436;Mercedes;Citan;I(2012-2021);Tourer(2012-2019)
81614;0.5463510848;3592;Peugeot;Expert;II(2007-2016);Furgon(2007-2016)
81614;0.5384615385;1110;Fiat;Scudo;II(2007-2016);Furgon(2010-2016)
96884;0.4195804196;5724;Man;TGE;;Furgon(2020-teraz)
96884;0.4013377926;5723;Man;TGE;;eFurgon(2021-teraz)
54698;0.5104895105;4190;Skoda;Octavia;II(2004-2013);Scout(2006-2011)
54698;0.5104895105;4191;Skoda;Octavia;II(2004-2013);Kombi(2004-2012)
82546;0.7041420118;2482;Mercedes;GLA;I(2013-2019);Off-roader(2013-2017)
82546;0.6881496881;2456;Mercedes;CLA;C117(2013-2018);Coupe(2013-2016)
62562;0.5128205128;5609;Iveco;Daily;VI(2014-teraz);
62562;0.5022624434;3568;Peugeot;508;I(2011-2017);Sedan(2011-2014)
74209;0.5128205128;5610;Iveco;Daily;V(2011-2014);
74209;0.5022624434;4996;Volvo;S60;II(2010-2019);Sedan(2010-2013)
79340;0.4835164835;5611;Iveco;Daily;IV(2006-2011);
79340;0.4736842105;5228;Chevrolet;Aveo;T250(2006-2011);Sedan(2006-2011)
62559;0.8307692308;5610;Iveco;Daily;V(2011-2014);
62559;0.6769230769;5614;Iveco;Daily;I(1978-1990);
105040;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
105040;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
105035;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
105035;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
105036;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
105036;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
31091;0.4682274247;5610;Iveco;Daily;V(2011-2014);
31091;0.4682274247;5614;Iveco;Daily;I(1978-1990);
36392;0.6025641026;5609;Iveco;Daily;VI(2014-teraz);
36392;0.5156695157;4996;Volvo;S60;II(2010-2019);Sedan(2010-2013)
80796;0.4405594406;853;Dacia;Logan;I(2004-2012);MCV(2004-2012)
80796;0.4358974359;2157;Land Rover;Defender;II(1990-2007);90(1990-2007)
79372;0.4405594406;853;Dacia;Logan;I(2004-2012);MCV(2004-2012)
79372;0.4358974359;2157;Land Rover;Defender;II(1990-2007);90(1990-2007)
31284;0.5192307692;4193;Skoda;Octavia;I(1996-2010);Kombi(1998-2010)
31284;0.5156695157;5873;Saab;9-3;II(2002-2014);9-3X(2007-2014)
58351;0.6832579186;3879;Renault;Clio;II(1998-2010);Sedan(2000-2005)
58351;0.6832579186;3888;Renault;Espace;IV(2002-2014);Van(2002-2012)
96549;0.7948717949;4155;Skoda;Fabia;I(1999-2008);Sedan(2001-2008)
96549;0.7948717949;4156;Skoda;Fabia;I(1999-2008);Kombi(2000-2008)
115719;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
115719;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
63724;0.5192307692;4193;Skoda;Octavia;I(1996-2010);Kombi(1998-2010)
63724;0.5104895105;4190;Skoda;Octavia;II(2004-2013);Scout(2006-2011)
30434;0.4960212202;3282;Opel;Astra;H(2004-2014);GTC(2005-2011)
30434;0.4871794872;29;Alfa Romeo;156;II(2003-2007);Sedan(2003-2007)
110822;0.6296296296;5029;Volvo;XC60;I(2008-2017);SUV(2008-2013)
110822;0.6153846154;5011;Volvo;V60;I(2010-2018);Kombi(2010-2013)
74732;0.7904509284;1307;Ford;Transit;VII(2014-2018);
74732;0.7041420118;1336;Ford;Transit Connect;II(2014-2020);VAN(2014-2020)
56003;0.5088757396;5609;Iveco;Daily;VI(2014-teraz);
56003;0.4871794872;5226;Chevrolet;Aveo;T300(2011-teraz);Hatchback5d(2011-teraz)
78218;0.6153846154;5029;Volvo;XC60;I(2008-2017);SUV(2008-2013)
78218;0.6;5011;Volvo;V60;I(2010-2018);Kombi(2010-2013)
85589;0.6947890819;3979;Renault;Trafic;I(1981-2001);
85589;0.5668016194;3972;Renault;Trafic;III(2014-teraz);Combi(2023-teraz)
111253;0.5835543767;3393;Opel;Vivaro;A(2001-2014);Tour(2001-2014)
111253;0.5288461538;3390;Opel;Vivaro;A(2001-2014);CombiL1(2001-2014)
85520;0.5835543767;3393;Opel;Vivaro;A(2001-2014);Tour(2001-2014)
85520;0.5288461538;3390;Opel;Vivaro;A(2001-2014);CombiL1(2001-2014)
54606;0.8311444653;4727;Volkswagen;Caddy;IV(2015-2020);Kombi(2015-2020)
54606;0.8311444653;4729;Volkswagen;Caddy;IV(2015-2020);Caddy(2015-2020)
114822;0.7545008183;4538;Toyota;Proace;II(2017-teraz);VersoCompact(2017-teraz)
114822;0.7435897436;4535;Toyota;Proace;II(2017-teraz);FurgonCompact(2017-teraz)
114819;0.7435897436;4540;Toyota;Proace;II(2017-teraz);VersoLong(2017-teraz)
114819;0.7307692308;4537;Toyota;Proace;II(2017-teraz);FurgonLong(2017-teraz)
57150;0.8047337278;5609;Iveco;Daily;VI(2014-teraz);
57150;0.6769230769;5610;Iveco;Daily;V(2011-2014);
78062;0.6615384615;5011;Volvo;V60;I(2010-2018);Kombi(2010-2013)
78062;0.6296296296;5078;Volvo;V70;III(2007-2016);Kombi(2007-2016)
